"","Sample_7","Sample_8","Sample_9","Sample_12","Sample_17","Sample_18","Sample_19","Sample_20","Sample_22","Sample_23","X13A_S24","X14A_S8","X16A_S30","X17A_S40","X18A_S16","X42A_S13","Sample_48","Sample_49","Sample_50","Sample_51","Sample_52","X1A_S21","X2A_S10","X3A_S17","X4A_S27","X7A_S22","X8A_S9","X9A_S18","X10A_S28","X11A_S38","X12A_S23","X31A_S4","X33A_S19","X36A_S39"
"ENSG00000085719.10",4.08456605845214,4.62756598453631,4.30342276930192,4.06299376749185,2.90742910124232,2.91430810662933,3.80969225461952,2.84236140717649,4.48943375320053,4.76978760457688,4.13824107696933,3.9213315906959,3.45208668563443,4.50837794179736,3.33938113987169,3.42279005333645,3.68751985824822,2.78036049798981,4.26683900137893,4.54389795079745,3.82677218301116,3.49518347790833,3.16922432272725,4.09532528187702,4.50003717098169,3.15594833416534,3.72899799024374,2.80124765749004,3.19182634165337,2.5127022274221,2.8857168698337,3.33037339049438,3.13341885444525,4.73780571936481
"ENSG00000085741.11",0.447826721153845,0.628225803592259,1.03944024012249,0.409385504804971,0.491322599989872,0.6506827734493,0.783269730998425,0.115016990888404,2.51100747734881,2.79376481706048,1.34631019021715,0.395271234693931,0.895995879131767,2.1205145164323,0.469010718888457,0.198614844646349,0.399500346260922,0.480651857272411,1.47130713796919,1.34976722845493,0.877131710607973,0.471952185251543,0.571314695395695,0.402638144505646,1.03880137468195,0.388221504829555,0.267922861819685,0.216874497213128,0.494071473147384,0.374844741289734,0.265272453049796,0.316894127264415,0.387835640758132,2.42880970422821
"ENSG00000085788.12",4.87105507508663,4.86104719255305,5.00449240345279,4.47300756791617,3.61862629843364,4.17900139909924,4.74595258522459,4.52086221913505,5.67795637217292,5.48229652092477,5.24840200614344,4.78097144516248,4.08781922776745,5.3221012079057,4.1405741777099,4.5139517784742,4.32166117161363,3.85302753944858,4.6776773642438,4.87128676324408,4.51036067107493,4.37835902243864,3.32395942146623,4.83348215690791,5.14940570901668,3.81420175566521,3.70784501068812,3.36862309464928,3.69213702293913,2.54262455920126,3.69751807874872,3.51998214370155,3.74797810690445,5.1684414690377
"ENSG00000085831.14",3.25127068935218,3.4321189262227,3.93807873664229,4.29745556848286,2.89638423705876,2.94468418770109,3.95857359448454,4.34935112235365,3.68130307680543,2.99893020575945,3.28455558940266,4.14957642435993,3.64333672605092,3.98956593831621,3.56503656042457,3.47265672585328,2.51826822829974,3.34664633977657,3.58503463366989,2.33606625306357,3.71160503183932,2.83655839730958,3.08257146023831,2.99341532356775,3.42329041000305,2.75176576854775,2.90564164304169,3.00847792498098,2.56842860895012,2.58993123246983,3.33757266667556,2.30855600971949,2.26090184966421,3.04853264715984
"ENSG00000085871.7",5.47991604070238,5.54910233033312,5.0588576212267,5.03958148947858,5.78573362325031,5.10593364423675,4.84023661475644,5.13452899948796,3.98550953819937,4.4568258580445,4.33315177152778,5.39148247908738,5.20002561465184,4.79000044837947,5.34648182066431,5.76112035410437,5.22038800206374,6.48976930232064,4.77722506349156,4.81961709565704,5.14451549562468,5.07507048400931,5.94143501260249,4.93476652189942,4.34859361443267,5.8810184918,5.94379945632802,5.77587229581344,5.67776473616584,5.9980600748595,5.74502214903726,5.93320672515434,5.51824871166631,4.87385256194324
"ENSG00000086159.11",3.5115818918104,0.84687517593581,3.21782938799499,4.00273851980693,2.11878828426635,2.59718073733175,0.273176883677419,2.64694141007549,4.96906758212949,4.30370769847756,4.85877674530819,2.83450290585598,1.55168334824405,4.9431805717091,2.33370709242212,3.82143470947918,1.75757375584083,3.18395330997594,0.846596813210183,2.55720175256073,0.757436361555223,3.52709536470292,2.56998681168214,3.76284840980136,6.17535692894571,3.50980983440405,2.65227079158273,2.97512205393047,2.15861170773368,2.0417756575608,2.74174093761586,2.5454149004724,2.2369640003269,4.2586998155699
"ENSG00000086205.15",3.0738510744237,2.77611662476271,1.8217020526634,2.57758351290744,3.95133600987874,2.39498325710396,2.64363226612745,2.14232520694003,1.00806372815792,1.6963856030038,1.2680810127853,3.95667933095305,1.94913521844072,0.696041902143117,3.16396077154364,3.41454419358249,3.48071750924146,3.23524148521401,2.88373614908396,2.50498896343556,2.28856527952821,3.6558555389365,4.03317629060495,3.14401536113214,1.23461781057129,3.34214793459563,2.80441707892552,3.85798099512757,2.78603171856782,3.35318353213429,3.36813415013363,3.60250438960829,3.83771118136859,3.23270679951431
"ENSG00000086300.14",3.54767191699888,3.70585629007851,4.50171300828862,5.2790366387225,3.42220204700589,3.18312281736591,4.39152028533603,4.62914092833452,3.464067018801,4.38511347127886,3.52329848334044,3.64362534009972,3.12713964171636,3.63245435768942,4.2293956531274,3.99872806446627,2.73598134047965,2.83197449825322,3.11678060284256,3.04951402318507,3.24082414415868,3.05346935851219,3.13162240716199,3.235866421736,3.54011408632619,3.19045999525602,3.3440004137118,2.29163891776981,2.88046807622071,2.12331193458333,2.59958916625088,2.7313635671822,2.86868874053305,3.16632821092562
"ENSG00000086696.9",0.891725581179536,0.460346259607718,1.98154947285728,0.291123758581021,0.614377220402702,0.487178637635439,0.413499849250208,0.0264206249104151,4.46639219805967,3.94115327291128,3.88591596348295,0.766497636064323,0.745391383509296,3.77839783884278,0.45739677120463,1.02341150272232,0.461381872781543,0.720338010749714,1.95389470906148,3.03375070938713,1.19348790661689,1.17943461407234,0.292307053915332,2.40107064472851,3.44693638627907,0.888651692687605,0.892166394895576,0.959866578907017,0.581721455234804,0.213149412845085,0.795673036580975,0.581788930844228,0.19447163545644,3.59816269923846
"ENSG00000086730.15",2.79163697859134,2.54102658968677,3.47296858967779,4.03159810510958,2.70711392211483,3.41884838997787,3.22337775463973,4.13145778547909,1.71843396458891,2.63327774873271,1.74403189321432,1.7982081550736,2.39881550430402,2.04436613954695,3.90258494577734,2.0736591633341,1.35845252821671,1.1041823167407,1.11790777464063,0.934641045422327,1.38441458011197,1.01369092894687,0.907440638449273,2.32962019985043,2.04931361874023,1.48834533063958,0.962807370832697,1.14102072035624,1.23647424973334,1.1940807466172,1.03080924712226,0.659775715729877,0.867369883028622,1.61209295544962
"ENSG00000086967.9",0.173053217547484,0.15232232653576,0.362055747081463,0.274955777260965,0.0582778384662993,0.756481066919433,1.3528037144673,0.507567342336938,0.195274516722432,0.188579430453462,0.209198804976589,0.0617207693879047,0.357929167284779,0.364463735836974,0.721274653512923,3.97087205594559,0.0131135696457872,0.0139030443356854,0.107008739047809,0.0510927939857571,0.177825966915234,0.00800865074697424,0,0.120478684913926,0,0.0253387102294693,0.168858936923789,0.0131513545596985,0.496999137814264,0.447243807005884,0.121959907725469,0.179577291701852,0.353051101491866,0.0981419342137362
"ENSG00000086991.11",5.7378435675663,5.18562079061038,4.52692015125163,5.09661607285147,6.75506114944909,5.62027555242261,4.90545199252809,5.17861505911909,0.694910494647075,1.99914134097427,2.64970512178562,6.24416781509153,4.87641380553061,1.88965654486973,6.0674386632889,6.62176764645778,6.28701048196623,6.96126446188027,3.67478829414757,5.20318940793782,4.58432516965712,6.21710660808339,7.71370955996691,5.60365304757788,1.40765730305384,7.13133224882236,6.88236181868219,7.56726402408701,6.48569891698167,7.32540440505839,7.10738448651717,7.06969142713797,6.95676527665712,5.29623346022606
"ENSG00000087076.7",5.23550880124502,5.31685170792322,4.603477988254,3.34420073129434,6.17046390767512,4.80160878123406,4.71171514862302,3.49198133018967,2.15736714811149,2.15138476613394,3.3165121634731,5.11580317418545,5.41074812818595,2.711831863238,5.60939152458566,5.73914602188245,5.27120154491397,6.26562817248848,4.59786484452525,4.93236359143486,5.16140401638112,6.02233008051088,6.50007064305655,5.07535720384527,2.23544523200735,6.13558411886507,6.2734711311472,6.72343569235508,6.23813910611613,6.86624036711596,6.30118521610318,5.86543635128787,6.51171787056353,4.80935784667264
"ENSG00000087085.12",1.37249526499874,1.08610437124329,2.28034467148119,2.91798352129576,1.49131438961623,2.09833196387008,2.45883343196945,0.911275872437215,1.11347381023126,1.6778825389611,1.31177628326715,0.663465768779891,1.16079759260663,1.54215897717789,1.46607890923306,1.12435460622799,0.485951254539622,0.617329518319507,0.671012506548572,0.813547673729881,0.691618133580101,0.319197086770001,0.232019689435113,1.17506465376535,1.88029762027482,0.647888249564569,0.769076878315794,0.79696398764758,0.935076486925109,0.446509274936737,0.516233048119821,0.417243856054759,0.185747319871759,0.594953593809938
"ENSG00000087086.12",11.3131608061093,11.0939852868733,10.773304076732,11.7277588228338,11.6708199812888,11.0505221035577,11.1235071308052,11.1912381519211,8.61154495928063,9.09186641137379,9.42316004143986,11.9641603391003,10.9628743213811,9.70260906492047,11.8778400890701,12.1939996101192,11.2975238915745,12.9803091914664,10.3854094656351,10.888842164471,10.938204914467,11.8697943107183,12.3654858645178,10.7685648019632,8.84286258207761,12.4612620034562,12.0775734807592,12.6113153364247,11.7767620017862,13.0267602989392,12.4704250144735,12.4846718715245,12.266628444508,10.8661197933031
"ENSG00000087116.12",1.44213137824291,1.65913451224002,2.16809642938357,4.10753723203772,1.54450516937149,1.99723097660867,2.28117596672421,2.59705436845572,2.32235795396373,2.92484480061473,2.09344862326403,1.66557468832867,1.95033776314661,2.63259394857252,3.43184756944466,2.70823580336067,1.00698015771534,0.837005891886511,1.83088808871873,0.71759549280103,1.0868516880385,0.515268384306957,0.908691493407549,1.98077113983128,1.9796522357995,1.66543825251416,1.15583340901722,1.15162505781951,0.986740760438652,1.20239264463735,1.21403152464067,1.37097888021444,1.7404570160987,2.04782103717029
"ENSG00000087152.14",4.15970183537611,3.71278284547889,4.14465824283188,4.75355640285781,3.77055422080242,3.55910018888289,4.65723983619267,4.27017756971484,4.68444848058704,4.10454633862346,4.51347179587907,3.98238215302277,3.64907506570119,4.78136495967891,4.1867382404547,4.27453004467162,3.47052385019363,2.99217383090148,4.03146577649819,3.90836139457021,3.76427183559813,3.67369209426038,2.84624256510951,4.29550998357584,4.46897423830468,3.65622176328646,3.22244136908783,2.91021649914489,3.43461355043333,2.6284819943839,2.87858802882357,2.99415608531017,3.17310344167849,4.28827734370771
"ENSG00000087245.11",4.74908369031362,3.71070175703981,4.15068964324732,5.67134149926066,4.8508944130873,5.48547191068584,4.86838551400101,4.16935582613701,5.75398152587103,4.93605367643345,5.02254980307756,2.30191243590219,4.33813199515192,5.46001841385936,5.89683854514793,5.19524522004166,4.10430310837714,3.65790291299382,4.62855781626663,3.96220658513048,4.66966177449817,2.28424463917388,4.13883084818079,5.11418376105567,5.23032600002869,4.68590651879899,4.33594052850348,4.30479575615635,4.64656591011183,4.83158847065949,4.02119542451449,4.496877738906,5.32595480282005,4.23436335970159
"ENSG00000087250.7",0.553971860198617,1.18203117564299,1.67658787125678,0.538487507010984,0.652932485483412,0.803151799373588,0.263819258859146,0.558247058971255,0.919462129470654,1.31483571363921,1.55773356659248,1.05635462109031,1.75381844317354,1.59115278979323,1.0709868920643,0.738907020439131,2.1957696351353,2.33372140199113,2.72980507047925,2.30242726729863,2.19595226950884,2.30075924918732,3.10898938964677,2.01079057837859,1.03994551568081,1.84044711990824,1.79666419788569,1.4479758500933,2.79558410617986,1.7492338984019,2.34027455583958,0.811161084970152,1.3134896669656,1.24694918642965
"ENSG00000087253.10",2.49214801716938,2.39244382480672,3.67059110509861,3.65878273401283,1.60413301654561,2.1436187201534,2.87727308892558,3.03521567484418,3.89180800103544,4.22138218118251,4.32029692770803,2.8329406341553,2.05977058109025,4.4072371677368,2.53158108450506,2.22419157633729,1.97592361080838,1.44348995818685,3.30650286329321,2.74499632490923,2.68406914916169,2.52007017540776,1.82724589670476,3.20865303280698,4.13549382755699,1.44221632698122,2.24496010512446,1.65985150870283,1.78685978649937,1.11978112012417,1.44184463931704,1.82699787717501,1.2490629989959,2.71649272205498
"ENSG00000087266.14",4.79561111832995,4.69445679159015,4.84498815668261,5.69396916915747,4.29260508187564,4.60451616514653,5.08453629590062,5.00379110583715,4.96735769519396,4.6656429013977,4.65609588415169,5.23528284967284,4.49827640172736,5.10011984675538,5.30573345606407,4.27474620611923,4.30085587126876,3.13334158087763,4.38451957351728,4.10545180105368,4.01358731773337,4.04016476424904,3.62989279495333,4.27955301138091,4.54236949829787,3.6345700364545,4.26518932418241,3.40156903333427,4.17413472906223,3.07881645590809,3.38330615737861,4.16923554909604,3.98243691776705,4.11465020519151
"ENSG00000087303.15",2.84007040477977,2.14437926083248,3.07934226731833,3.69411129328405,2.91727325073563,3.20112882951964,3.09344524273852,2.22699551131955,3.86554275449045,3.89386696863189,3.48608361913596,2.16081049789455,2.82662373426812,3.6520619416686,3.37401423223777,3.50992381786848,2.93188346997291,1.94264211369587,2.74087360661564,3.07943102176776,2.7588936955255,2.24692791108142,1.9319515284031,3.72545760580597,3.56498780095989,3.12665244197289,2.84981515903259,2.41441971321019,2.76420175943941,2.31826188047702,2.43838334990559,2.49305291954642,2.69557296567974,3.27904778540779
"ENSG00000088002.10",0.22207870410792,0.168606096088822,0.927240361748974,0.215171623083417,0,0.198808432050279,0.188755382689519,0.359529041696291,3.29140759043193,1.20037879798403,1.72509545234152,0.0641857483903351,0.367163034156282,1.85401959212359,0.175105543910359,0.0370536507718387,0.192266140395868,0.256110916968361,0.247300488243317,0.96331134919819,0.24849718956478,0.298335725731995,0.0875774376037972,0.971893344972917,2.43755800794757,0.220274227385378,0.102810756730609,0.192787537043881,0.43425511346605,0.03355959075938,0.296988280196552,0,0.236266055376365,1.84219443591794
"ENSG00000088325.14",0.672046004749997,0.906480427196863,1.83080292503889,2.49933822418189,0.832406402484426,0.586620646766839,0.651969670868748,2.24250495114355,0.588806485491723,1.16092664029119,0.275374232234203,0.500299316246571,0.286538171316509,0.736002995511582,2.2204785510077,0.479738623288944,0.315385374928516,0.309399735491263,0.543839317796742,0.27898625463059,0.563605272154791,0.297686808456434,0.375737874290377,0.526123913550891,0.485258846468558,0.292681640384458,0.595782433667777,0.27184754592975,0.462330881288816,0.346538269853282,0.337333173547249,0.241149476690433,0.585195236747552,0.367152967355434
"ENSG00000088340.14",1.93884657410329,1.28277189801376,1.24516704871142,2.25167062329696,2.95513422260925,3.90708294212449,1.7858727420635,4.91463149054237,2.42964809811856,1.60345899749088,1.24654186098468,1.6804908986086,1.33631195580021,1.84402804851163,1.27348605081979,2.12359667528393,0.631741302906943,0.917127716670261,0.522129087643661,0.952647420916573,1.34690584472013,0.60017648920557,0.679813809051804,1.32634175421427,0.824998340134701,1.57668659336292,1.01180332371763,0.909306144435309,0.762387088549482,0.772670292557156,0.916044726704763,0.691279549209938,0.814568469854069,0.941652478017016
"ENSG00000088386.14",2.19249088166989,3.20862182175379,2.66783082925288,1.6967728361771,1.16512085193256,1.97754004315435,3.44915458951443,2.14678228316043,1.69277979394757,2.21523127627506,2.74354081870766,2.03175864752861,1.96304125052836,1.51255053989203,1.52710537625744,1.69683513985397,1.99971864703422,0.870759248892184,1.75490887526501,1.14257681424455,1.94786062234659,0.996663519335013,1.75241463521134,0.896033091605378,1.58204530938236,0.791957396054993,1.71438181155944,1.28943316903239,1.02233230009806,1.17580560784074,1.50619569226481,1.72748050160355,2.28035061100317,1.06230134665808
"ENSG00000088387.16",4.23198529462936,3.49698635946286,4.11731271106897,3.74214637622153,3.35263283450427,3.41911006421479,3.83472132717272,3.77678831609328,5.03231687851015,4.89894354290607,4.61666351969327,3.47791041924365,3.62469750642481,4.59583183390952,3.45708336180665,3.55628225672915,3.30970443851577,2.5468623653522,4.01750328759617,3.59064992085816,3.75171007662244,3.57634073149812,2.73667414033012,4.09268104071284,4.92582856297421,2.9835044149764,2.74308190066367,2.43802398483132,2.99385910182921,2.03566965299463,2.5220507258408,3.05259500259535,3.10561774087369,4.03437420584296
"ENSG00000088448.13",5.08459582038967,5.02866638939439,5.18780337066066,5.24505064659636,5.885728093981,5.88220528394776,5.81719857200183,5.15115661435441,6.49544094196512,5.99602486299613,5.3267386671329,5.0011221605447,5.26532436864904,6.21259268324189,4.94767083175616,5.61858225335627,5.27051025450009,4.09904266851879,5.09834796699804,5.59211015075001,5.08735251329344,4.62756598453631,4.58127290320565,5.12256919221645,5.38047318670681,5.45446216603275,5.65647920913056,4.68019493611741,4.61469217835349,4.22369283685441,4.38538961951649,5.75070028768338,4.56908393980247,4.91233370186115
"ENSG00000088826.16",2.19562162135482,1.78570119513284,1.89572916164496,3.75349757093864,3.28730827601545,2.43610319198255,3.59632693612744,3.55863499688272,2.68431381812717,2.80761664441664,3.44885338898616,1.96275629712127,2.39897963343286,4.07715752868504,2.835465329374,3.36640335263067,1.34839673885277,3.1770551055692,2.31367250131234,0.982999048941787,1.99271043181252,1.89262805532295,0.703534860664302,2.59272970328787,2.03069626570359,1.2183782106439,1.71734631312568,2.08859618454471,2.04570157024065,2.44438083149724,2.19560272488552,2.45867597319326,1.914510947617,2.00518437585972
"ENSG00000088827.11",1.48670922513556,1.75363876351433,2.31492559874188,4.53099461041718,1.69329737352101,2.75979286568796,2.4566458408753,4.29572302453997,1.29203370933058,2.37238939282463,1.46561407213529,1.37155886261196,1.04173361139522,2.41544229877892,3.69284003904979,2.21413724232545,0.691382294289986,0.535226845254367,0.915757984232803,0.369882969440284,1.41383776031549,0.53567078419523,0.450237335097048,1.45328051263043,0.869842986186997,1.45100796606877,0.767840366457417,0.874057235269331,0.904603554848897,0.773908579586573,0.680874321690442,0.797101820205272,0.767716656962843,0.764385224354089
"ENSG00000088836.11",1.55273610155486,0.432484842863343,2.65780461395131,1.18807803877179,1.90277979624427,2.64750332559193,1.13433924247601,1.60273241308622,6.38399798492188,3.29459722450044,4.36797206338306,1.5182128255545,1.11868530900473,3.5290088116844,1.06997019845539,2.08534986804915,2.04267235063246,1.70120303477983,1.35355478138307,3.0148176669144,0.759188224817186,1.44828252074019,1.94039230080495,3.21470456519367,6.0558810839576,1.48393699079444,1.9110050599829,2.3256253088628,1.69907183888174,1.49026204879057,1.43308229828616,1.65300496886678,1.993935164398,4.04610684913849
"ENSG00000088881.19",2.45687447196795,1.84542581822223,2.77606186497528,2.72898275797411,2.7877960179776,2.53149375240873,2.28225890076139,2.20225471368727,3.59360475656925,3.18071756863163,3.33882514736504,1.52815620304224,2.56937199665063,3.69962936184295,2.32838555157049,2.31233698699868,2.87656605875172,1.80848390431705,2.69527228519244,2.91793770793946,2.50125314334484,2.31424987353511,1.36287942415381,3.08464428851669,3.70780084666687,1.7995805571174,1.99342800484122,2.31465592663163,1.67526493772085,2.12434798846708,1.90352808607184,2.23396779876797,2.08850460004286,2.90959263598991
"ENSG00000088882.7",2.41063959979435,1.31666131224172,1.99769345182591,3.87977437107285,2.27055585250356,3.52837127796072,2.46338442915197,2.39309214806455,3.86846947561002,2.85031137608491,2.08206897221904,0.954751687603955,2.23748723754575,4.38628673641344,3.40963396734865,2.6165929509786,1.41019997630046,2.04453051316926,1.64335750819145,2.12772571489079,1.69681288884967,0.801445924581366,1.98245152134777,2.81402944164367,2.04148481317184,1.74645036415953,1.04579241851409,1.29242839288672,2.65583722527844,2.33530316504012,2.32641366682826,2.17009811446065,2.75100088760819,1.8223589758236
"ENSG00000088926.12",2.46572898962354,4.42392098880834,4.46183629111542,0.980620540551604,2.69314568839885,1.96847787704497,3.58090523239675,1.60474980025956,3.63073162535153,4.07456537615173,4.509613508436,3.65869134900989,3.7262426866427,3.04671979181934,2.42786626349741,2.68933271119323,4.18045820457808,3.10946420237021,5.13758549273043,5.28983077730204,4.46220940952205,3.89355636930543,3.68991413198345,4.88343020373953,4.27608717395407,3.47876476667419,3.91315749694041,3.46525620223167,3.56426840737065,3.82473730881768,3.07339181605292,4.19858844435124,3.94566388180099,4.81300641627688
"ENSG00000088992.16",2.8046875939907,2.98056643794308,2.9945905851162,3.2428783673529,2.25927248703759,4.01746765471855,3.37140831266582,3.46190830393668,3.71027195219894,3.45232922052063,4.33537606166916,2.18309263750495,3.29820960282151,4.06719124683154,3.12390287436667,2.93604048067553,1.5527852768523,2.69886298995726,2.05117369575714,3.05470437390444,2.25484797370929,2.4405376625569,2.18269547525507,2.80338824549818,4.06872239597791,1.71002723685751,2.38318171762561,2.99376854592305,2.64008872619737,2.40841568419017,3.02386920998087,1.91539851983895,1.86898696635134,3.23947136600767
"ENSG00000089012.13",1.76636617799692,2.03284845223537,1.77646198475709,4.23155529035604,1.3134083998178,2.57188306785609,2.30153204470867,4.01909695863049,0.62846286331008,1.89570589906123,0.310454135553561,1.2251268269686,0.513744395061454,1.20070521946135,3.50878357777259,0.568493304198558,0.399875449324896,0.283211803533424,0.195738144113319,0.166005811525481,0.468351841672752,0.0741858981460926,0.0716945823708838,0.805760481586401,0.0782578616106563,0.65202200428556,0.381414067554788,0.349751378992636,0.923953898045012,0.640527459838568,0.140522153863569,0.0799072668039486,0.23477107257003,0.131280631565591
"ENSG00000089041.15",1.82366377416556,1.2729249649376,2.62034242187949,3.19222257694093,0.866240169259492,1.86378386767394,2.13781170295434,2.55067168634279,1.39652121375508,1.88159023149818,0.655570735251342,0.820741018827665,0.5674432287869,1.25197352976583,1.97376921948134,0.843019849991044,0.532774758443865,0.292702840484004,0.810010333258795,0.682434863892224,1.21299259180823,0.33454424961686,0.164823599833816,0.928398371201629,0.940293063007519,0.312525775998898,0.406332033536753,0.169710825481456,0.635609534173707,0.154811305589975,0.309778058151145,0.320493920478841,0.2327577517494,0.566630087587636
"ENSG00000089057.13",1.94604209422843,1.76703606506049,2.27995557952652,1.99155359068609,1.33787661440785,1.67203151734182,1.85472977816727,1.82414462090065,3.22596895962174,3.03469641618525,3.16360016821188,1.61104486944655,1.95454996001581,2.86795575161172,1.66260201535951,1.52550264315983,1.62381536954686,0.987191326838999,2.33635194995996,2.40238929276524,1.94015547204102,1.80550296226536,1.17311463790249,2.32051067228875,3.17315142488385,1.20852350252263,1.25459404303314,1.08863010325522,1.47830917767283,0.915106293422002,1.09738830780629,1.29525282326769,1.3527472274628,2.67263352764593
"ENSG00000089094.15",2.96484957720966,2.66293919584334,3.49236596339547,3.52643194440181,3.26587641899018,3.47559077541522,3.2143610895006,3.63645061667898,2.91521110394472,3.15119802536455,3.0688083674006,2.37915514365117,3.04365771979784,3.59576620519992,3.64475615072162,2.78597105854758,2.63558028241649,1.83135437212604,2.4593686632983,2.80426011563474,2.62307789173206,2.14050710258959,1.954959340786,3.24390971315336,3.52925874802542,2.4710677728762,2.09027081623696,1.86603359230785,2.45425223816608,1.78792971574838,2.00872710300464,2.00588858874525,2.06667820656414,2.90334683498221
"ENSG00000089127.11",3.73660487531425,4.42107515023766,4.29882691336484,5.33140068227751,4.20593983247088,4.72665686268569,4.0384713003874,4.66776726030327,2.54637592229055,4.04383441999994,3.98193482978074,3.89620402407484,3.37080874499735,3.69185795332036,5.25668235264993,4.96184091992253,3.52308516065557,3.81804270359972,3.476964869563,3.08425309576683,3.8420234212246,3.25668310736905,3.11913203554317,3.63559189032764,3.19936767828765,5.17746339126525,3.31741840262364,3.18329594226402,3.40975750383323,3.22672430139211,3.71073481364755,3.16115405873765,3.44033300818561,2.81736539109835
"ENSG00000089199.8",0.776425767955177,0.647314509547136,0.615471856902827,0.518123169332249,0.619718186382459,1.09597841459199,0.638540059418142,0.740609851875519,1.42416964880264,1.83105840099801,2.64570857464587,0.985343765519248,2.05925835626791,1.56241584253502,0.566696324614319,1.91779453182353,0.787671500785959,0.275077392071989,2.23152764283926,1.39131680729695,1.64035716557646,1.00649910739031,1.22341019275104,1.73951546699539,2.74531694174011,1.12347417745188,0.837413685722147,0.843660708472219,0.875084099526355,0.511056071039339,0.948191153636445,0.536465750433065,0.454824433630836,1.50533711302433
"ENSG00000089220.4",7.80703929799477,8.28356994288908,8.12163193842006,6.80807608930126,7.99165788948821,7.35160182951378,7.72196044615425,6.40449955512567,7.81824982406493,7.70779394591642,8.31596014270265,8.60623863149191,8.32086371475627,7.82176760540381,7.86758763491283,8.28409765484693,8.25000937615408,8.7497956989371,8.48263050743033,8.61188794222214,8.30417332695367,8.40637084734292,8.81915722367497,8.57876515670281,8.65766143970154,8.5663585326933,8.76799901259541,8.70791470428397,8.71593797372876,8.7643640708078,8.61928461206906,8.84642122955741,8.74622541730425,8.77288527004541
"ENSG00000089327.13",5.0224965400736,3.93892559300049,4.60557137351229,6.16067014668947,5.39309352132154,6.242579642118,5.33497222520404,6.30288015238582,4.8933330847288,4.78021034593769,4.12184429787638,3.93836107733211,4.53784272132138,4.67713610411003,5.85738887118395,3.95350737538268,3.10602161561778,3.48141519989474,3.61521617065704,3.21803405813995,4.04508469894944,2.5111112431413,2.9505990533229,4.42355127986369,4.06848164873586,3.44954684854885,3.65025906784894,3.95007642563881,3.88686225853265,3.53672434338374,3.00735339968306,2.55068646023339,3.27492358338902,3.422223580069
"ENSG00000089356.15",2.36035865746713,1.67841901184725,1.69485345534604,1.08655960119307,1.05339637093504,2.58194893181767,0.898048882835155,0.855490645757244,3.88707679582714,2.01576515965488,3.4731504791144,1.35582254939088,3.30750284393161,2.96084343252948,1.32750342320224,1.64847924865543,1.09638330964232,1.91136178531338,2.12132049040997,2.55352516270799,1.61983554449731,1.73596401622007,1.62295377110412,2.38671163708587,3.08173161089162,1.54797291485203,1.65835317415801,1.5989415964419,1.98781198996842,1.48027029299516,1.71508066502285,1.41792000781196,1.1442813596247,2.69360069592915
"ENSG00000089472.15",1.7230036560703,1.29360591094171,2.23327760724595,2.01187486893708,1.57801605911629,1.99650806215606,2.28260882617868,0.725041339680353,2.78972507871597,2.85044540544586,2.58911388834162,1.17793054524481,1.4948303096124,2.73738175165767,1.85342883405835,1.86149092813181,1.96285622225616,1.02211920415603,2.34858086790639,1.80556487014521,2.08232108977998,0.7846999583786,1.11982759068124,2.34742471461378,2.65033030688502,1.41335036333758,1.68946019657582,1.32182421710477,1.59797922800829,1.1111314960658,1.24153514179572,1.27769320420678,1.6340402455252,2.24252629181655
"ENSG00000089639.9",2.95964590748641,2.02244948945103,2.64135874401778,4.40724396701686,2.56999410040736,3.35793761009672,3.26966605740069,4.1377740037134,2.17067180355251,2.51650941237565,1.73547451991646,1.94213912121148,1.85834311588044,2.56811968562294,3.85881652129807,1.97608863588298,1.31611097813858,0.925080356929488,1.3316708252656,1.06980526168681,1.32551881874324,0.982455902393162,0.431477479514307,2.0129833663747,2.02739471656849,1.12338146947544,1.16853934898341,1.06422065984699,1.2826651621693,0.725258650818165,0.604400638172345,0.864637433280848,0.963046430978467,1.58117767943025
"ENSG00000089685.13",0.637929212790505,0.463132757159836,1.45195749280197,2.57272235458821,1.23840168195487,0.596047790950047,0.894863540871362,2.40839394404523,0.564886375994339,1.10632151581833,0.657650065169865,0.497368127777178,0.315131443523487,1.24557476244619,2.66994063654093,0.332696477952119,0.442493437465519,0.55069877169333,0.510318890836916,0.681880997199068,0.500530821286251,0.618422857664898,0.698324286800274,0.640450644806776,0.864799846790515,0.477129154726867,1.26060382286654,0.649321142247234,0.742349484001342,0.686509491474069,0.648637543749195,0.398771733382616,0.528144197915969,0.602578501191822
"ENSG00000089692.7",1.17169362282632,1.06736336711961,1.48565867024349,4.79820608097088,1.27448233571344,2.56234745470341,1.86837464802392,4.40097504367309,1.82471490923456,2.22421627721739,1.18517515435189,1.14320400763521,0.783427318215103,1.4050774554232,3.78583299520004,0.610340997078623,0.458855474826788,0.259714795482966,0.564265968138142,0.34757722120298,0.337858350812564,0.48431449279122,0.123277497014898,0.704840986009386,1.41019997630046,0.76377698260441,0.282808660754047,0.632179789545216,0.677807687390101,0.754508718277592,0.25479356375541,0.225219393063388,0.438160820308937,0.294633099043446
