"","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","ACR","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal"
"ENSG00000171659.12",1.91308280003667,1.81039374493813,1.80139046221104,2.721812291808,2.16759878503186,2.68563296854983,2.61575056450136,3.28468587243151,2.63789305442752,1.9823054788881,1.59679682780284,1.95507841156456,1.8884295960354,2.69945390972179,2.09338777259283,2.22309504879457,1.43662560241845,1.24406503666655,1.61599062416682,0.753045661816179,1.67684960510914,0.647805379872608,0.825341151955415,1.44158440096348,1.21755334742079,1.45321728829475,1.54588931515635,1.15512099259347,1.16887305363383,0.881872101922814,1.23019686375809,1.26203018110746,1.07113796104606,1.36323276538423
"ENSG00000104894.10",4.6915341649192,4.01149563883783,4.59644024888455,5.89983542553916,4.51976833004896,5.72047274529993,5.50091356448606,6.17049996113051,4.36733611621743,4.36138237283183,3.62655594938034,3.58519090935409,4.01035914052861,4.29919336236321,5.72043991106954,3.76871365703048,2.45413903554241,2.59968913274637,3.11175748647806,2.63921595310157,3.14141807614962,1.74103114577254,1.99359466264802,3.72812731675666,3.58515484723713,3.31708261041326,2.80775882012596,2.55350058787534,3.12258989813231,2.84087005175657,2.26606388803668,1.83143139574993,2.97805464878571,2.96528190849793
"ENSG00000165527.6",3.53094468671862,3.14131016317921,3.26739946218909,4.15843397922123,3.3975456081057,3.75211700653677,3.60132807119749,4.01968412524482,3.51941609729334,3.76428245290101,3.41820479318786,3.35717755907244,3.22493241883524,3.76748530868817,3.89822770442508,3.38503337840187,2.96327435236933,2.87154009876827,3.02955006344146,2.90486555480363,2.92492079072504,2.70497374609888,2.73300501426272,3.23797970271119,3.43191307402981,2.93851916398632,2.93105516847443,2.71927326380042,3.02321986121084,2.802865283875,2.80484451078183,2.91090723278843,2.77395414042891,3.00915006930917
"ENSG00000081320.9",2.42896777740569,1.71362983642734,2.36094573262293,3.16995706097589,1.60648013095169,2.32202908000579,2.59523868059478,3.04677391384476,2.17930084097841,2.34611158405215,1.34865734537485,1.67887868702535,1.13314262349797,1.96661872894017,2.76332445770625,1.38137751843646,1.29862312745147,0.530704030257151,0.917865548953057,0.85887459227401,1.04658185876749,0.587535895766443,0.470026593125754,1.44232781460994,0.87717805280511,0.988161132040553,1.11500660013253,0.777174344434981,1.02593595376978,0.76377613292541,0.720641829753507,0.657725969894698,0.970559196733402,1.11063050809643
"ENSG00000043462.10",4.0243108130482,3.57709039704631,4.20640879824841,5.80084814311602,3.79521627503669,4.55170672377039,4.53451610928125,5.73436007993188,3.12146306444366,4.15138801358566,2.23117739509243,2.71884819676365,2.48775129932126,2.99968617969941,5.08920998982941,2.42607417216492,1.70633604358035,1.19121519981401,1.54324345157574,1.25429773407748,2.3615999416077,1.18710261139371,0.562235096227651,2.46957344530435,1.91457600378015,1.82958169286134,1.54301077918753,1.4767860521448,2.10392727895799,0.910269850916408,1.22817837654157,0.936633039719664,1.72723215208266,1.85895572862719
"ENSG00000106560.9",3.37841174090878,2.84622250315823,3.13491747170192,4.32967616467775,2.83050886892869,3.91355007093014,3.33523312363276,3.9778751986272,2.74641811586804,3.3919037909103,2.4943695253478,2.12165866635407,2.00706988815869,2.73475080079232,3.96511933757167,2.24767539944058,1.78747425693126,1.57790008179614,2.10217099259662,1.6430203387212,2.02830746318743,1.29771380360072,1.38718053800932,2.2544307782795,1.9579740134215,1.64373153553805,1.59752640694648,1.50712482056999,1.84053574446821,1.16106857941308,1.72146890885413,1.65330770818482,1.43588457637582,1.67317195559169
"ENSG00000104998.3",2.58556590194397,1.62267738870463,2.09951739929799,2.83102798956554,2.03266158628514,2.84481948101393,2.6816201746348,2.84179201613293,2.16223582151803,1.93625159832003,1.83544713824429,1.23417632502514,1.64797295588557,2.28631341837536,3.02299979696646,1.58385119763305,0.818359764823039,0.78763472855309,0.953150489435951,1.08347209389341,1.15477113211192,0.837591302442777,0.643159834825755,1.59220106700621,1.71210709616618,1.11226642512457,0.963542187981472,1.00147800506865,1.47694154680882,0.83057823101257,0.974527109894352,0.853793695645102,0.959957804624428,1.29965495561452
"ENSG00000072786.11",3.85179900401553,3.0797467385292,3.51402123641205,4.45716086669509,3.45927029008101,4.36792315432158,3.90294183005533,4.87133112481716,3.33433943990693,3.77508215607559,3.11093279165517,2.81164570525199,3.04780882511215,3.62787527582385,4.45162654818414,2.91636007761278,2.15618301201753,1.72777236656643,2.56908758645113,2.29423548869082,2.28573067203369,2.13663764693637,2.30190658448956,3.02985745509909,3.12448695507181,2.31980866252308,2.60706749736185,1.95796658670675,2.47605500264885,1.96710957021049,2.16644873058473,1.8057588309679,2.17258352130241,2.6176346649705
"ENSG00000123338.11",3.56973411310658,3.20353477033961,3.97330819507802,5.08068324281776,2.6979183486559,3.84757605912479,3.65665653399084,4.8429134817524,2.20628688181052,3.20838927815185,1.30295653303395,2.08358442084593,1.92593107875149,2.70706310762952,4.46709684927537,2.0473534160032,1.0443731345507,0.686764054083255,1.06299204116987,0.751355739949014,1.84863796190471,0.657896055138423,0.486769969127846,1.77569955555464,1.32054244242846,1.24220614857087,1.07536148281424,1.03741033758862,1.30331316617179,0.90076520003903,0.952538585980391,0.680934616048033,0.909124081364669,1.0636340904396
"ENSG00000170571.10",2.80277224712483,1.74003814581592,2.01102325063168,3.5198186419946,1.58790260072116,2.59367645871834,2.80715499189217,3.30388155068867,1.75390827461206,1.9789863320694,0.844481267049295,1.95146097530246,1.11684380096441,2.162187473883,2.80113381751476,1.41975999792168,0.828615335030764,0.61848112077032,0.91387553908839,0.748750601737237,1.23895190423984,0.37249749380311,0.460233009843217,0.944282751847754,0.329460042348919,0.750297782228299,0.773330506939984,0.519757261185459,1.06771442884596,0.396443395798743,0.49202646579633,0.659675261075652,0.626077424648713,0.590879825549285
"ENSG00000127334.10",1.79885927590664,1.63331960352153,2.02654159020902,2.22460834705238,1.12986327584288,1.5831628188686,1.82530532745323,1.77322837076179,1.36784070386442,1.73401370764582,1.68748178630015,1.56316789480321,1.8085209726937,1.98826658542617,1.59551798235463,1.38255659116327,1.12338146947544,1.00452296508361,1.21736722284153,1.02955183024732,1.3273194587733,0.716579201312439,0.618348615782552,1.34286191124635,1.1049404523027,0.728060688593645,0.908341025113199,0.638255524199552,1.09033857416562,0.568828894641815,0.654865352273863,0.759984133395345,0.60920084575012,1.53050028967624
"ENSG00000138964.15",4.04206644332793,3.33883798037695,4.14345056369817,5.78111836980487,4.19316458003287,5.05416689868777,4.42612383342044,5.31862776465402,2.91841485906398,3.5757721769537,1.85461808667733,2.96255272450918,2.97255848631614,3.34109054333171,5.32890466326888,3.05179666842233,1.3499823110853,1.24152293878331,1.51879193095106,1.11413377595247,2.56760385516752,0.954901290218079,0.89469206151104,2.69547051862622,2.46144474033267,1.6153692111472,1.98154947285728,1.7261772795547,2.23446146655757,1.26374355657696,1.39969064396858,0.673185526808988,1.76532256972595,1.74288148220379
"ENSG00000065357.18",6.24188402801728,4.87829864865002,5.09646005818354,6.79500062419405,5.6684084972019,6.51949001040268,5.77627246816688,6.36195780595919,4.88347908115227,5.13025135856553,3.70762417706109,4.50024755398113,4.92716164859226,4.91744607724199,6.61952599185142,4.45962177954145,3.8333455301526,2.46363291870693,3.66725633667259,2.95792945255951,4.32586128598262,2.24549870519343,2.68565987743181,4.40973714140454,3.64495222156645,3.76353905293563,3.65816577287786,3.71561885907482,3.82700600963898,3.50799755446136,2.71184067150499,2.9045823615961,3.51843442377108,3.00082750891079
"ENSG00000026950.15",4.24884598995945,4.09030300164987,4.21654798930695,5.13615446516137,3.93016960815008,4.85782676775918,4.65668513273367,5.04561333711447,3.36949440200741,4.75957664726743,3.24963495731019,3.65388548871665,3.00577723101752,3.66860705260414,4.54426899048081,2.8775636564099,2.50705629875739,1.98796838696889,2.77097066628676,2.70927519395068,3.33927993667514,2.22292199930631,1.7273759385949,2.96844285572356,3.15969699218626,2.96489577263169,2.31092755019259,2.2577287687644,2.7721791571503,1.97222577013441,2.10874857981541,2.09173367995776,2.21344682814548,2.88434002963362
"ENSG00000100092.19",3.54961988909773,2.81926965036368,3.73479631478773,5.16688814032801,3.42508730360126,4.47873888479012,3.76779249383591,4.97469449711558,3.20010096768484,2.80332831089884,1.97861665943208,2.36080249708272,2.81698055232697,3.20934418457571,4.66996783970822,2.67114388613019,1.59298079745989,0.835208611100425,1.16862920013661,1.08850120791262,1.41438453202786,1.0095549971117,1.0665232256394,2.19806662510109,2.37408798186311,2.2787103742501,1.65130661655461,1.35779970464756,2.0899794208756,1.59654878223319,1.56686872143986,1.18845156680488,2.02759995799168,1.39079423220603
"ENSG00000083799.16",3.45961522268613,2.89571753039998,3.34068759148396,4.12678292854395,2.71233164733738,3.24052041390529,3.16686324134197,3.71036012773416,2.83460200851451,3.38118783579181,2.53997269585446,2.94307177061219,2.49942497321124,2.96481631558985,3.64248208992044,2.58738899564592,2.05497694231437,2.09352975350004,2.09624835725121,2.18802421744016,2.27566564839692,1.8847385695746,2.16640373775638,2.79558618405551,2.61180268354078,2.06281939853996,2.40646864261865,2.09199765011369,2.0976310211815,2.23421005438182,1.87908621529182,2.18830280027848,1.95207631873886,2.08078385100971
"ENSG00000231991.4",5.72747124372629,4.81555493588974,5.52764902448172,6.15567638380457,5.34742825816542,6.06735045881028,5.34356061195751,6.33579764638464,5.79131919918837,5.40360517533027,5.01138829146318,4.64283439992947,5.15176548003899,5.96894551453309,5.48371260879046,5.2527070571493,4.2048293391035,4.40725076626488,4.41256476613875,4.03703073094497,4.45413640281757,3.55922258290372,4.06368413066394,5.14231131824596,5.22459600002112,4.242373851512,4.7241263539058,4.48466663578607,4.28965005985472,3.98098494918239,4.01227366852104,4.24646129419614,4.21775030311649,4.45128365695898
"ENSG00000221963.5",2.46006364291273,2.63453518776615,2.61770283221277,3.6707723681197,2.23663955914617,2.59965581135085,2.51394546395039,3.30605512549284,1.6451667156151,3.31754141038157,1.71511142437782,2.36061711233004,1.4567220552654,1.99043939046907,3.23010307898283,1.98840111821097,1.25856113460703,1.11519974938544,1.1600359762164,1.17086725443322,1.6529774439602,1.1513457961431,0.88955219744452,1.60001278625792,1.38731842104698,1.47786898347539,1.30702043251839,1.03767740832715,1.47509526201246,0.951184917822029,1.05313914718025,1.36553017588411,1.0201501298286,1.24913583387321
"ENSG00000139083.9",2.04480675855911,1.59967485224253,2.05917181384708,2.5909085610598,1.70614150839469,2.21745718605304,2.1513457961431,2.37024241277871,2.10989541090149,2.14629026664759,1.6021337745729,1.43354171107623,1.59224891536619,1.93260170264655,2.21963940123794,1.53509244218028,1.09641029860577,1.00628365972142,1.25507768200545,1.20005230263448,1.38710331775172,1.08061673524579,0.963108594928893,1.54141075945823,1.80926214028672,1.07455338839333,1.29763164289513,1.0396788645217,1.08409148519283,0.807576667853006,0.935093841488498,1.13646047173117,1.12945448136586,1.48722906980423
"ENSG00000138496.15",3.6518438792771,3.75226689915551,3.99887245399427,4.88806617996778,3.78908234502631,4.01670133490067,3.98859380548196,4.80776191074665,3.28277634516924,4.46846601995884,3.76836431953488,3.28694766395644,2.9383535489641,3.71248573086149,4.71605805236285,3.90734256924916,2.39307292232947,2.32390035298613,2.59583302713115,2.39865956433455,2.87960579346106,2.60727112504662,2.45132454442294,3.18988937988589,3.45573752854179,3.62445187262301,2.51375854152785,2.68955188962247,2.69014216385336,2.39428089929419,2.53240424161281,2.65584180371475,2.66671796803599,2.79244101247515
"ENSG00000066294.13",1.86891587175275,1.78101552412632,1.90572442681982,2.76455210619981,0.977890947187642,1.58114874944357,1.89461601436617,2.45590977061969,1.16578976682904,1.60341151948936,0.340023258374253,1.29781943191882,0.417355129644551,1.266084883053,1.96615725967573,0.738460893744707,0.241366731107448,0.118136293602668,0.333424878720802,0.187744947471018,0.689731233320004,0.0657115425234652,0.0782573150018191,0.522277762442439,0.4148261289721,0.248544551224088,0.239600896746735,0.185468243087892,0.339918395695043,0.0517607590925896,0.144452356069,0.109136263908497,0.183355657593399,0.262804758596541
"ENSG00000197629.5",3.72614457489866,3.64716482073209,4.0689201225916,4.43482168590772,3.3254454223284,4.24745666244511,3.94028892795115,4.58706489836317,2.84124253188034,3.50322150777284,1.91704214648178,2.1613233896149,2.36786026880608,2.77228052294732,4.57981975563067,2.41564781050815,1.70918033372087,1.1116723677385,1.63822215482977,0.945331272509942,2.5414652784912,1.06047632273988,0.609208411912527,2.6481110533536,1.92769548615213,1.61824335492018,1.56410009065194,1.3452430702525,1.80327250748181,1.14066742330577,1.23692727479881,1.42330923724239,1.58102820158759,1.63397052170659
"ENSG00000181026.14",1.71622271538202,1.80395440126149,1.49226853268149,2.23999369480836,1.65763085972691,1.56318742340574,1.6660157425114,2.25960091703384,1.63617216683588,1.90334683498221,1.68984482103758,1.41811436979937,1.55413694109812,1.6381016479014,1.9546616208379,1.90537400716484,1.03164926891887,1.14563180988469,1.07298384459985,0.943249224730675,1.40081660511815,1.08957272431325,1.17560763150864,1.47521461587822,1.47879064809395,1.27254879584492,1.40512648286228,1.28912622017512,1.09326944449552,1.02638223684668,1.40100235890679,1.31304264099197,0.990052303952645,1.00968397679141
"ENSG00000166710.16",12.0971992654265,12.2942416470461,12.3520075511422,13.3156307578167,12.467223429821,12.9569859246126,12.3913295255152,13.060608124542,11.255353198707,12.7871802150616,11.3115326324337,11.5972192195225,10.8952117228649,11.3756585275393,13.1412881274006,11.4946406139134,10.2453031245708,11.2722273603922,10.3002724719412,10.3328198008171,10.816535710481,10.1274011340585,10.4300761473391,11.0899138699875,10.9993235781508,11.237460946344,10.9196082386033,10.7563645063861,10.7897455507125,10.6703198760946,10.3413297872334,10.2323369773913,10.3660052236949,10.3382015393384
"ENSG00000129566.11",3.77537719220175,3.43769382246542,3.70602212154248,4.61221093546661,3.14969022336708,3.52705782075469,3.84847772477,3.99061002414729,3.71712254117773,3.92689133578026,3.44013497080013,3.42791720361016,3.28052136180363,3.6661316673658,3.80028905128376,3.76437800511092,2.98554596920235,2.44360399946023,3.11959688282822,2.93658706102319,3.24139174988054,2.83492960558839,2.82167960590429,3.49103212960929,3.07591935166769,2.8696819289971,2.59607165162323,2.76301844494321,2.83328885155335,2.19997066725064,2.84925871275599,2.74712526296499,2.38883977461051,3.0125382818376
"ENSG00000243646.7",3.44021339153933,3.18219489509796,3.3955481874792,4.27429893971704,3.34127845412011,3.77251912681255,3.55854928725636,3.77135740899056,3.56528033303184,3.54053569493291,3.40409383094777,2.69513862930247,3.24014027943349,3.66725633667259,3.73804360585258,3.24879742402684,2.45237666822967,2.51284378806234,2.8514372357044,2.80837063393126,2.94085644759118,2.12837259527024,2.23591695624119,3.2222728787948,3.32677892756057,2.43665758058627,2.61411851240507,2.46223558964674,2.60621479029708,2.25510185969863,2.36619630082049,2.55835825891137,2.3846549484725,2.87056397036931
"ENSG00000227766.1",7.02449699069823,7.04744023400201,6.99358379424744,8.50279600967269,7.56797128160717,8.29165880724229,7.4934391886837,8.42945277310869,6.3233916877061,7.15318719526348,6.66740963276151,6.83357323422371,6.18328800120956,6.87341950343486,7.93171260080712,6.19599713734732,4.98388286745585,5.76262255089154,4.94153830337189,5.78563685977457,6.21652664888403,5.43346359451512,4.80178982645383,5.6407828635476,5.81417611500113,6.20243339443998,5.93090288323317,6.1425257611161,5.8974122800164,6.00814173534966,5.46154820387945,5.23768990272803,4.83846776290785,5.77507952155268
"ENSG00000146112.10",3.8054678799542,3.21784644494946,3.91254448491681,5.22570295434389,3.89744374410543,4.73412971638994,4.23773196174568,5.0735803353118,3.33460259789959,3.58020579650051,2.73491334418309,2.72148422066304,3.11929972986937,3.77678831609328,5.01545296619295,2.97400977531404,1.93864336277764,1.91108561857423,2.05505332167585,1.87841931252364,2.43781897354459,1.68185851435243,1.47137998033279,2.99423032162904,2.91533541312398,2.34039135722008,2.08129530957954,2.45259279915965,2.57053822122685,2.15986165152043,2.06292989220306,1.72606826115129,2.12751112417342,2.3576955632257
"ENSG00000134242.14",1.89937287556751,1.4621518115754,1.67131149098684,3.23643445019376,1.47759444144771,2.33759121931112,1.76350081057866,2.79932359022175,1.69557519270881,1.50548956084603,0.630453933292482,1.13792315581831,0.911924694887732,0.978120929831958,2.40581269212517,0.649263191549379,0.350895489097485,0.127955456646565,0.313659152287022,0.225358848098473,0.632113699240245,0.58704617051735,0.136502208294131,0.393239353773385,0.286283843013152,0.323265141969991,0.290477486516557,0.184559601073952,0.60593139049226,0.0898209584146919,0.165017914415109,0.147310606752538,0.24834173524359,0.249526651574893
"ENSG00000069493.13",3.91465062341385,3.06911266507525,3.58587591836199,5.18454214599215,3.1816448512527,3.53548068357009,3.60947131141145,4.67368078889181,2.93464481931014,3.56789829042524,2.53470907573845,2.45511018318752,2.17432971139312,3.05424071570801,4.21581059173039,2.47164010161221,1.55164397808039,1.36914259122458,2.06234625185104,1.85767451425011,2.5556002253597,1.08496906798336,0.992888046253148,2.49003094436675,2.30862299011193,1.60215278278836,1.55331134764133,1.32037491926495,1.95530908323609,1.08466299507757,0.961361063605697,1.74382083781238,1.53304996641851,1.53954099710248
"ENSG00000173193.12",3.33290123466591,3.61595767716595,4.03973500570366,4.9797418532182,2.97517342562117,3.77265635894731,3.48085965877915,4.0455128670835,3.3881247728878,4.4733128610213,3.59169138350058,3.12927312414505,2.28687523509145,3.46528232712602,4.23666098675734,3.14214382640671,1.91470610730629,1.48953779783047,2.41095973507024,2.14228925945703,2.62135095349874,2.03759307554023,1.53466426002368,2.76289729695724,3.32865984962758,2.61191596733196,1.94281098975549,1.71761830287458,2.2450635806285,1.52884632984021,1.75919419150414,1.90665589812595,1.71523445524002,2.64657051806564
"ENSG00000105851.9",1.18267323093591,0.863717273077029,1.56717060975565,1.858665366702,0.734712654623484,1.09039277821736,1.44069711337338,1.33849858009631,1.46370614956806,1.33831030685706,0.825945963222352,1.05345198085255,0.408540140213855,1.26272780055964,1.35497114404438,0.401074468638958,0.152467710695129,0.341959567909481,0.458916353349854,0.470533741527543,0.602466382191164,0.183193022810405,0.141103143887217,0.760632295466472,0.782842985579628,0.0841783148505422,0.194581317488284,0.0617156549580107,0.23552488458405,0.114765327052889,0.171049224236258,0.0650595226357033,0.0757935591000845,0.363398749799618
"ENSG00000061938.15",4.28580907547362,3.53775576745697,4.18439138876989,4.50437886376599,4.16520448325774,4.39478163858287,4.06009927824166,4.72752297816116,3.72032224894043,3.71806565833736,3.95360980545957,3.88769097619582,3.64739510478421,4.54444829212601,4.69451250937538,3.99721110130432,3.13645390926865,2.29086375143554,3.36714178193877,3.22395689688122,3.17891537770669,3.33797078240162,2.19823325055368,3.40909489869008,3.58262825638207,3.0526854178299,2.88756816103768,3.18879651950571,3.83057985347754,2.95975902898573,2.88284452354968,3.18976605937453,2.82831067632636,3.45568887629145
"ENSG00000168234.11",2.58647173183738,1.92450659607918,1.96496783453656,3.26364892313781,2.30801714125705,2.3841824623091,2.42046084304101,3.05841867565461,2.24810973709803,2.212830774457,1.58850237517063,1.87687640910529,1.64337598095394,1.83900822351485,2.7288064871556,1.63689602467332,1.20950327421573,1.09595816685626,1.21625618017288,1.44026655571764,1.2291941270705,1.04568759307542,0.864894117465569,1.52918627094412,1.60753153717801,1.19158160016091,1.31780765007952,1.71327790057272,1.39988747725537,0.519990695588573,0.786851424552582,1.1317277551818,1.05790077326323,0.856054258459644
"ENSG00000073737.15",0.872378844271633,1.24036928809796,1.89255034505332,1.75389544189186,1.49776563185041,2.72819045825431,1.40115531465892,2.44488435575581,0.583023177512311,1.51028850444928,0.148561916019517,1.11598540046735,0.817990739824669,1.64467310091848,1.84465480240807,1.65608901770117,0.210447468844476,0.334946919120363,0.614308424625422,0.165577548577532,0.275296749729038,0.10448897352961,0.0778936375695527,0.617330458778135,0.132806602758141,0.193525754747458,0.419708229703416,0.245771884181505,0.277284944872887,0.315086218173547,0.106682653649251,0.0485376690418133,0.100755004877794,0.130682098768565
"ENSG00000267278.4",1.92770686242283,1.56479274662002,1.90319256079707,2.46383952480023,1.60575980703446,2.07670958178677,2.3425575899048,1.89122862963379,1.85396771090236,1.76180863414418,1.95067743114871,1.86611670153433,1.49711158242649,2.13034444993562,2.23693033529519,1.9229932050096,1.13596820418713,0.975440895795415,1.23904358755572,1.2319484421418,1.44757390709816,1.1972678132552,0.921695291889632,1.69310107209233,1.73590771093965,1.06368240516785,0.790672797044218,0.682056351379134,1.53676909515097,0.904185797692326,0.751237465533056,1.24324863981929,0.86743235538324,1.54734617644391
"ENSG00000143110.10",3.82303598726465,3.62469750642481,4.59570057350472,5.55657042847259,3.35820212651273,4.54582013939738,3.96408436587319,5.26752456208229,2.87252935693885,4.30193145282933,2.47855252151683,2.34090403190883,2.78714197378618,3.04755234800924,5.1542591462828,2.24388230138564,1.49530118146409,1.16694677172679,1.61938483727079,1.65949533843978,2.49605067663732,1.28988166915097,0.97017042064487,2.26718519405846,2.48804705977193,1.70902148402037,1.73285527707244,1.79227232748452,1.89987553521548,1.69329737352101,1.38477373643857,1.04632341704352,1.48574109435843,1.92376530886724
"ENSG00000167286.8",5.70469216955391,4.27437349374739,4.342469410045,6.65243773501726,5.12284662680268,5.9829297069389,4.99282733357252,7.03120770078996,3.66935564434315,4.11351715057544,2.29221633753209,3.8953704884553,2.68254408360082,3.97726160344657,6.23933311577354,1.83758807324303,1.57925257075917,0.881607458493008,1.18262874126865,0.993122173919754,2.43008183595757,1.50169390324551,1.09220743809709,2.24192558370326,1.25572429579011,2.44363582332305,1.91780980461956,1.65640484060543,2.87600215025107,1.50878864750062,1.82839192493835,0.963478563029721,1.87560315501031,0.134943617955808
"ENSG00000111801.14",4.22573765346606,4.02704786297558,4.45276014660076,5.04034013911671,3.69414473222035,3.84956898805103,3.97720664189067,4.46886348802434,3.13554143640551,4.6270055899272,3.1900253364374,3.53539358722044,2.77864594532583,3.49633451341711,4.28883839629762,2.63364742403028,2.52912628715767,1.94216915553635,2.38443392157656,2.86875787121148,3.09190120507942,2.51935318953652,1.64483458225724,3.06908344153097,2.72443854451967,2.29029168869159,2.44891416257768,1.71518612293827,2.57792907700025,1.76750225853915,2.01948842959136,2.21855490570723,2.51632534353098,2.64475615072162
"ENSG00000142347.15",4.16641819988994,3.08934390710445,4.29028431526841,5.64645070648318,3.92041717227425,4.81479649118215,4.57207716599095,5.37177838645919,3.90090544030141,3.36128831681621,1.87529253060586,3.47973500229822,2.8944821461327,3.49144267136595,5.22002807186712,2.87921563716567,2.38335316515873,1.72198504595659,1.90310770296277,1.67072252305917,2.97113885284709,1.44469356724218,0.975603775145876,2.76576810462789,2.01187129176038,1.81470217018319,2.0386644381301,1.45051713229152,2.48390604362723,1.51442528900889,1.28356031266707,1.78241695266486,2.03112695993404,1.69965823166658
"ENSG00000110031.11",3.62706981285272,3.35936373603451,3.75720463906582,4.41679246180624,3.08415613159488,3.76478137801881,3.46402779825662,4.21822319715474,3.08723368913422,3.11880821411321,2.52215370040847,2.58788100419049,2.52895881921981,2.73268816069798,4.01991536770769,2.31122117531213,1.9012357044155,2.00700887206442,2.20263085794959,2.04076621122174,2.39605808027263,1.89714747041653,1.55786587695503,2.55001409499974,2.482564361654,2.15049468884858,2.1425572100569,1.98787382336717,2.14999093468272,1.75681835218929,1.79435347818858,1.77402163532847,1.86940556349366,2.15974542335306
"ENSG00000172716.15",2.95549322204817,2.57886386002811,3.16880246870228,3.56884688786635,2.2490387198863,2.74518353936549,2.8464130804326,3.08018521421508,2.57575523784944,2.89880814124361,1.68878014432042,1.91666007479461,2.12228507703805,2.31854534034803,2.77667042425611,1.95004655548053,1.56623552464339,0.884203250357958,1.74294182617491,1.27465527318096,2.06061466298133,1.14476427447194,0.897415474862891,2.00051567130636,2.11756206925698,1.1502607087899,1.28199491780312,1.02478773439557,1.11294028395801,0.478443798488917,0.899362820587956,0.934915758657633,1.01782928756481,1.96556266968334
"ENSG00000135899.15",3.46665322012275,3.05249067028311,3.53727121424903,4.27514862735932,2.5762125238698,3.77198062849815,3.41705585981315,3.74983457441273,2.90491178515102,3.94819900470333,3.48394472748251,2.51377117218421,2.77244945011707,3.18014786115843,3.84979914918894,2.75068796228563,2.22519470935216,1.75662623733416,2.56891253691764,2.51516491709704,2.55452991484661,1.87303357814777,2.09807925937008,2.48145395059532,2.67261316298168,2.71026313434901,2.10844751099075,2.32485667677791,2.10157276277884,1.60964623597222,1.86104222829589,2.06779357802166,2.01315492856389,2.37721261307463
"ENSG00000248477.5",1.68778633375689,2.10587583155117,2.88599793523568,3.4220122729901,1.7955467039063,2.05792502702277,1.99755978281609,2.58037465690412,1.6780764135276,2.65686243228679,1.2795782680358,1.47628317133474,1.16514658516436,2.06040368880244,2.9899546081091,1.36611235243137,0.87829531308253,0.707420538501696,0.774610394400297,1.244509595856,1.02784054868966,0.768245313751521,0.609423085235361,1.32334700881638,0.801767067731857,0.623292852764108,0.441901991661597,0.698296723969139,0.806617722673179,0.309916557638669,0.393195413343345,0.594083181465498,0.536426957492382,1.39305918950469
"ENSG00000144802.10",3.40038217568904,2.98945694667993,3.4174920492016,4.29936189765156,2.61715270120486,3.05612914660213,3.65021310531358,4.42075859915123,3.82754468328049,3.79404149690568,3.32874887757656,2.746721221353,2.99491456438017,4.98349985470266,3.20186122453652,2.98133574715916,1.88090881719235,1.97339085969491,2.17286830090084,2.32251947862874,2.11673403403385,1.62877826033571,0.939023419924826,2.87606896625287,3.40639789052576,1.81401302971104,1.92812772138722,1.41658035769047,1.56137013156579,0.866225923522768,1.39327340668619,1.85973106652102,1.3227357779801,1.89539181746286
"ENSG00000182866.15",4.16968453222917,2.96148442284779,2.57343269846026,5.42093035357257,3.38087348920464,4.38120029746086,3.96687339675998,4.81200526310061,3.99416332804603,2.86697917175523,1.45910107245483,2.64005169615599,1.66035821483034,3.1407786557828,4.68611949332496,1.56764765925862,0.621859173851874,0.462705703816234,0.543780929824706,0.844891773001057,1.58837284500046,0.457515496966254,0.394459264722042,1.54805185471353,1.98346610822897,1.6035492013894,1.076511209722,0.851772623978615,2.00192831534358,0.937895750367296,0.862949627722119,0.353333454927774,0.754496746059476,1.27847250398618
"ENSG00000134516.14",3.32495745711785,2.59671335568947,3.54885580850468,4.43045255166553,2.64884274932546,3.86275884255241,3.47441008359377,4.51802519590965,2.23845977088101,2.92692927747606,1.1865639435561,2.35550967403436,2.02193449554248,2.08744247364717,4.21061485234216,1.70535868128634,1.33302292943288,0.623030586638895,1.18709627529406,1.09837239248269,1.83240397186556,0.886430746931909,0.31587340065821,1.50155633946607,1.44746811401088,1.08236196955747,1.00470272627872,0.935764473161715,1.27083389438521,0.942543781195223,0.725552710559017,0.705905378177945,1.03917349554905,1.16340856102494
"ENSG00000203747.8",3.16468653440491,3.90706370862685,4.85897064290151,7.28493974248679,4.38631433116571,5.26250081056451,4.58795299136884,7.13317304437834,2.9679008384734,4.67138962443433,2.14561876810202,3.7590705908069,2.29915085905145,3.38833834616169,5.96460425473466,3.41332598916579,1.03121167153515,1.1676019961908,1.49369344209979,1.20027206724896,1.60104038075628,1.40989596072699,0.87293511129017,2.68364256274592,2.27291600967039,1.56592856773222,2.32883646422954,1.25896508114218,1.69154309798777,1.45707416603509,1.36328323563915,0.628709214811048,0.912522641557772,1.58393782343863
